Date,Price,"Total Return (Gross, Unhedged)"
2008-08-11,104.25426,171.867
2008-08-12,104.865295,172.883
2008-08-13,104.79245,172.788
2008-08-14,104.45232,172.258
2008-08-15,104.92752,173.053
2008-08-18,104.81646,172.942
2008-08-19,104.87056,173.053
2008-08-20,104.98462,173.262
2008-08-21,104.936485,173.207
2008-08-22,104.55402,172.608
2008-08-25,104.55402,172.677
2008-08-26,105.507645,174.25
2008-08-27,105.457756,174.192
2008-08-28,105.521126,174.318
2008-08-29,105.607574,174.482
2008-09-02,105.29936,174.15
2008-09-03,105.26822,174.122
2008-09-04,105.86826,175.131
2008-09-05,106.36455,175.969
2008-09-08,105.547134,174.697
2008-09-09,105.87647,175.261
2008-09-10,105.66039,174.93
2008-09-11,105.46223,174.628
2008-09-12,103.926094,172.129
2008-09-15,105.19767,174.287
2008-09-16,105.71665,175.162
2008-09-17,106.07399,175.772
2008-09-18,105.91651,175.537
2008-09-19,104.20454,172.75
2008-09-22,103.43482,171.556
2008-09-23,103.4912,171.672
2008-09-24,104.298,173.02
2008-09-25,103.62394,171.937
2008-09-26,104.06546,172.685
2008-09-29,105.29729,174.778
2008-09-30,104.31748,173.935
2008-10-01,104.881966,174.889
2008-10-02,105.5388,175.997
2008-10-03,105.711075,176.304
2008-10-06,107.49451,179.317
2008-10-07,107.06936,178.638
2008-10-08,106.567535,177.833
2008-10-09,105.36967,175.879
2008-10-10,103.9273,173.522
2008-10-13,101.555466,169.677
2008-10-14,100.77046,168.404
2008-10-15,101.53243,169.685
2008-10-16,102.229774,170.859
2008-10-17,103.30819,172.662
2008-10-20,103.708046,173.391
2008-10-21,103.37604,172.866
2008-10-22,104.15018,174.167
2008-10-23,104.38752,174.582
2008-10-24,105.57529,176.566
2008-10-27,105.2272,176.06
2008-10-28,104.48231,174.854
2008-10-29,104.45478,174.832
2008-10-30,104.41579,174.791
2008-10-31,103.38514,173.218
2008-11-03,103.45769,173.407
2008-11-04,104.41294,175.008
2008-11-05,103.88579,174.161
2008-11-06,103.899414,174.206
2008-11-07,105.29654,176.537
2008-11-10,105.09171,176.268
2008-11-11,104.64255,175.549
2008-11-12,105.26796,176.605
2008-11-13,105.58829,177.157
2008-11-14,105.62886,177.248
2008-11-17,104.98773,176.258
2008-11-18,104.99323,176.29
2008-11-19,105.55419,177.24
2008-11-20,107.3083,180.16
2008-11-21,108.330605,181.872
2008-11-24,107.74485,180.974
2008-11-25,108.29533,181.906
2008-11-26,109.49508,183.911
2008-11-28,109.07541,183.264
2008-12-01,109.735954,184.796
2008-12-02,111.721596,188.148
2008-12-03,113.18548,190.625
2008-12-04,112.8789,190.135
2008-12-05,112.710815,189.876
2008-12-08,110.51753,186.27
2008-12-09,110.36815,186.042
2008-12-10,110.449455,186.202
2008-12-11,109.97335,185.427
2008-12-12,109.69887,184.991
2008-12-15,111.028114,187.289
2008-12-16,111.91518,188.8
2008-12-17,113.97548,192.277
2008-12-18,113.84968,192.089
2008-12-19,113.88973,192.18
2008-12-22,114.69164,193.594
2008-12-23,114.617645,193.494
2008-12-24,115.511086,195.015
2008-12-26,115.511086,195.062
2008-12-29,114.86712,194.052
2008-12-30,114.87044,194.081
2008-12-31,115.62596,195.45
2009-01-02,115.25305,194.871
2009-01-05,113.94332,192.744
2009-01-06,112.298645,190.009
2009-01-07,112.20996,189.884
2009-01-08,112.90355,191.071
2009-01-09,114.15498,193.193
2009-01-12,114.04831,193.084
2009-01-13,112.670425,190.797
2009-01-14,113.511505,192.231
2009-01-15,113.08903,191.545
2009-01-16,111.035866,188.125
2009-01-20,108.211174,183.482
2009-01-21,108.51656,184.017
2009-01-22,107.21522,181.858
2009-01-23,105.45623,178.931
2009-01-26,105.759995,179.511
2009-01-27,106.641594,181.013
2009-01-28,107.52201,182.513
2009-01-29,107.32088,182.199
2009-01-30,107.38712,182.333
2009-02-02,107.38361,182.523
2009-02-03,106.76875,181.514
2009-02-04,107.08096,182.062
2009-02-05,107.890976,183.444
2009-02-06,108.06458,183.759
2009-02-09,107.81166,183.405
2009-02-10,108.80665,185.098
2009-02-11,110.472534,187.917
2009-02-12,111.91401,190.36
2009-02-13,110.963974,188.789
2009-02-17,112.28522,191.1
2009-02-18,112.24891,191.062
2009-02-19,110.84196,188.724
2009-02-20,111.59723,190.015
2009-02-23,110.85052,188.832
2009-02-24,111.35331,189.699
2009-02-25,110.90223,188.965
2009-02-26,109.159195,186.063
2009-02-27,108.914185,185.676
2009-03-02,109.36992,186.707
2009-03-03,109.11363,186.296
2009-03-04,107.31052,183.259
2009-03-05,110.9512,189.462
2009-03-06,115.35426,196.958
2009-03-09,114.01331,194.752
2009-03-10,113.860855,194.517
2009-03-11,114.53201,195.68
2009-03-12,116.24125,198.604
2009-03-13,116.030334,198.269
2009-03-16,114.90985,196.438
2009-03-17,114.4039,195.603
2009-03-18,113.87884,194.735
2009-03-19,114.37147,195.594
2009-03-20,114.57929,195.97
2009-03-23,113.35541,193.964
2009-03-24,111.1858,190.305
2009-03-25,111.40451,190.699
2009-03-26,111.0097,190.053
2009-03-27,111.17435,190.355
2009-03-30,112.42837,192.554
2009-03-31,112.17553,192.528
2009-04-01,112.97786,193.915
2009-04-02,109.89811,188.701
2009-04-03,109.852425,188.647
2009-04-06,109.7327,188.513
2009-04-07,109.55759,188.239
2009-04-08,110.08976,189.167
2009-04-09,110.639946,190.126
2009-04-13,110.639946,190.219
2009-04-14,111.26564,191.307
2009-04-15,110.306465,189.699
2009-04-16,110.49078,190.036
2009-04-17,109.06737,187.638
2009-04-20,110.93879,190.891
2009-04-21,110.2456,189.736
2009-04-22,109.43665,188.383
2009-04-23,109.017204,187.693
2009-04-24,109.63776,188.772
2009-04-27,110.01042,189.476
2009-04-28,110.40172,190.165
2009-04-29,110.16346,189.783
2009-04-30,109.454414,188.711
2009-05-01,109.124695,188.173
2009-05-04,109.124695,188.243
2009-05-05,109.32489,188.607
2009-05-06,108.67348,187.522
2009-05-07,108.393295,187.068
2009-05-08,107.920654,186.287
2009-05-11,108.46233,187.279
2009-05-12,108.54011,187.435
2009-05-13,109.77389,189.558
2009-05-14,109.81893,189.658
2009-05-15,109.11762,188.488
2009-05-18,109.732666,189.604
2009-05-19,109.481415,189.2
2009-05-20,108.61916,187.756
2009-05-21,107.688545,186.195
2009-05-22,106.96977,184.995
2009-05-26,107.7289,186.38
2009-05-27,107.4327,185.9
2009-05-28,107.138756,185.423
2009-05-29,107.603645,186.237
2009-06-01,106.62664,184.82
2009-06-02,106.28796,184.26
2009-06-03,107.34291,186.103
2009-06-04,106.77479,185.146
2009-06-05,106.44257,184.597
2009-06-08,107.26022,186.078
2009-06-09,107.528336,186.564
2009-06-10,106.79309,185.319
2009-06-11,105.56498,183.224
2009-06-12,105.81366,183.677
2009-06-15,106.632866,185.16
2009-06-16,106.35749,184.709
2009-06-17,107.46329,186.639
2009-06-18,106.88924,185.673
2009-06-19,107.59126,186.907
2009-06-22,108.223724,188.068
2009-06-23,108.323814,188.265
2009-06-24,108.247665,188.157
2009-06-25,108.348145,188.353
2009-06-26,108.71787,189.015
2009-06-29,109.49958,190.433
2009-06-30,108.33557,188.919
2009-07-01,107.33522,187.213
2009-07-02,107.65457,187.789
2009-07-06,108.2979,188.995
2009-07-07,108.25556,188.945
2009-07-08,108.9836,190.227
2009-07-09,107.69406,188.021
2009-07-10,108.0468,188.654
2009-07-13,108.90747,190.213
2009-07-14,108.06257,188.775
2009-07-15,107.29737,187.475
2009-07-16,107.27322,187.457
2009-07-17,106.92368,186.876
2009-07-20,106.68021,186.525
2009-07-21,106.92019,186.964
2009-07-22,106.31231,185.936
2009-07-23,105.16311,183.973
2009-07-24,105.35108,184.321
2009-07-27,105.41831,184.508
2009-07-28,105.72846,185.067
2009-07-29,105.16636,184.119
2009-07-30,105.30745,184.386
2009-07-31,106.431145,186.7
2009-08-03,105.53104,185.211
2009-08-04,105.94325,185.948
2009-08-05,106.28952,186.572
2009-08-06,107.75393,189.132
2009-08-07,108.072105,189.706
2009-08-10,108.39988,190.344
2009-08-11,108.11139,189.868
2009-08-12,108.46927,190.511
2009-08-13,108.58829,190.741
2009-08-14,109.603386,192.523
2009-08-17,110.81198,194.686
2009-08-18,110.03978,193.372
2009-08-19,110.585655,194.341
2009-08-20,110.3087,193.884
2009-08-21,110.20109,193.721
2009-08-24,110.50803,194.323
2009-08-25,111.306435,195.73
2009-08-26,111.194336,195.611
2009-08-27,111.0837,195.39
2009-08-28,111.19602,195.608
2009-08-31,111.05671,195.678
2009-09-01,111.03613,195.665
2009-09-02,111.02398,195.667
2009-09-03,110.406,194.607
2009-09-04,110.22238,194.309
2009-09-08,109.91099,193.857
2009-09-09,109.07684,192.419
2009-09-10,109.78351,193.681
2009-09-11,110.593666,195.126
2009-09-14,110.74861,195.468
2009-09-15,110.78147,195.55
2009-09-16,109.96683,194.145
2009-09-17,109.63173,193.581
2009-09-18,109.700096,193.725
2009-09-21,109.71076,193.815
2009-09-22,109.06916,192.713
2009-09-23,109.34676,193.224
2009-09-24,110.008415,194.408
2009-09-25,110.6805,195.61
2009-09-28,110.511375,195.384
2009-09-29,110.732086,195.795
2009-09-30,110.7098,195.976
2009-10-01,111.43149,197.266
2009-10-02,111.74744,197.844
2009-10-05,112.25488,198.806
2009-10-06,112.27781,198.869
2009-10-07,112.275,198.888
2009-10-08,112.66913,199.603
2009-10-09,111.50072,197.577
2009-10-12,112.23436,198.935
2009-10-13,111.69944,198.02
2009-10-14,110.80843,196.48
2009-10-15,110.28552,195.586
2009-10-16,109.946754,195.015
2009-10-19,109.73782,194.72
2009-10-20,110.3569,195.83
2009-10-21,108.713165,192.969
2009-10-22,108.522194,192.657
2009-10-23,109.22068,193.907
2009-10-26,109.14547,193.846
2009-10-27,109.984184,195.341
2009-10-28,110.0939,195.557
2009-10-29,109.37802,194.325
2009-10-30,109.842735,195.164
2009-11-02,108.967224,194.205
2009-11-03,108.1612,192.81
2009-11-04,107.33714,191.384
2009-11-05,106.850044,190.55
2009-11-06,106.75704,190.41
2009-11-09,107.08242,191.054
2009-11-10,107.77161,192.29
2009-11-11,108.16278,193.002
2009-11-12,107.73073,192.265
2009-11-13,107.333466,191.59
2009-11-16,107.94595,192.738
2009-11-17,108.94524,194.52
2009-11-18,108.93263,194.522
2009-11-19,109.42357,195.409
2009-11-20,109.56867,195.688
2009-11-23,109.45729,195.563
2009-11-24,109.49535,195.654
2009-11-25,109.48505,195.659
2009-11-27,109.956985,196.537
2009-11-30,109.951935,197.139
2009-12-01,109.56553,196.473
2009-12-02,109.1947,195.835
2009-12-03,108.62647,194.845
2009-12-04,107.95929,193.678
2009-12-07,108.04088,193.895
2009-12-08,108.01572,193.873
2009-12-09,108.04556,193.95
2009-12-10,106.5898,191.377
2009-12-11,106.18635,190.68
2009-12-14,106.61549,191.517
2009-12-15,106.158775,190.726
2009-12-16,106.38565,191.155
2009-12-17,106.91645,192.126
2009-12-18,107.96636,194.023
2009-12-21,106.88491,192.164
2009-12-22,106.14724,190.872
2009-12-23,105.326996,189.432
2009-12-24,105.289795,189.389
2009-12-28,105.289795,189.484
2009-12-29,104.45033,188.01
2009-12-30,104.70578,188.49
2009-12-31,105.0673,189.547
2010-01-04,105.56555,190.532
2010-01-05,104.90444,189.374
2010-01-06,104.24259,188.214
2010-01-07,104.32856,188.391
2010-01-08,104.34876,188.451
2010-01-11,105.28402,190.194
2010-01-12,105.69011,190.944
2010-01-13,105.31381,190.295
2010-01-14,105.26044,190.223
2010-01-15,105.67806,190.993
2010-01-19,105.01421,189.901
2010-01-20,104.96564,189.837
2010-01-21,105.62878,191.047
2010-01-22,105.64877,191.106
2010-01-25,105.6854,191.242
2010-01-26,106.05489,191.927
2010-01-27,106.094734,192.022
2010-01-28,105.423965,190.846
2010-01-29,105.71074,191.382
2010-02-01,105.91419,191.707
2010-02-02,105.748314,191.435
2010-02-03,105.74812,191.458
2010-02-04,105.79116,191.559
2010-02-05,105.83337,191.658
2010-02-08,105.30752,190.79
2010-02-09,105.22,190.657
2010-02-10,105.40316,191.008
2010-02-11,104.23867,188.951
2010-02-12,103.999,188.546
2010-02-16,103.91139,188.485
2010-02-17,103.89522,188.48
2010-02-18,103.20258,187.266
2010-02-19,102.53834,186.102
2010-02-22,102.64775,186.369
2010-02-23,102.89712,186.839
2010-02-24,103.76594,188.415
2010-02-25,104.27738,189.353
2010-02-26,104.3432,189.494
2010-03-01,103.62121,188.497
2010-03-02,104.25567,189.669
2010-03-03,104.13175,189.469
2010-03-04,104.58526,190.314
2010-03-05,103.98886,189.259
2010-03-08,103.66384,188.742
2010-03-09,104.10858,189.571
2010-03-10,103.78626,189.012
2010-03-11,102.98923,187.593
2010-03-12,103.301765,188.182
2010-03-15,103.60756,188.808
2010-03-16,103.925415,189.407
2010-03-17,104.26727,190.049
2010-03-18,104.2946,190.123
2010-03-19,104.5064,190.53
2010-03-22,104.774506,191.087
2010-03-23,104.8362,191.222
2010-03-24,104.08609,189.889
2010-03-25,103.80711,189.408
2010-03-26,103.81514,189.446
2010-03-29,104.591934,190.924
2010-03-30,104.36623,190.539
2010-03-31,104.91889,191.735
2010-04-01,105.185555,192.242
2010-04-05,105.185555,192.337
2010-04-06,104.20755,190.589
2010-04-07,103.65014,189.603
2010-04-08,104.05778,190.366
2010-04-09,103.637955,189.629
2010-04-12,103.680885,189.778
2010-04-13,103.898315,190.196
2010-04-14,103.90283,190.228
2010-04-15,103.76812,190.008
2010-04-16,104.154564,190.732
2010-04-19,104.061195,190.634
2010-04-20,103.90215,190.37
2010-04-21,103.88735,190.367
2010-04-22,104.13584,190.841
2010-04-23,103.60097,189.896
2010-04-26,103.978,190.65
2010-04-27,104.270584,191.204
2010-04-28,104.5881,191.803
2010-04-29,104.531044,191.724
2010-04-30,105.368645,193.254
2010-05-03,105.368645,193.326
2010-05-04,106.20937,194.873
2010-05-05,106.34514,195.143
2010-05-06,106.71944,195.845
2010-05-07,106.48075,195.436
2010-05-10,105.31375,193.393
2010-05-11,105.45188,193.667
2010-05-12,105.727165,194.19
2010-05-13,105.7147,194.191
2010-05-14,106.503006,195.643
2010-05-17,106.62117,195.929
2010-05-18,106.34383,195.45
2010-05-19,107.38039,197.352
2010-05-20,108.62236,199.626
2010-05-21,109.14135,200.59
2010-05-24,108.98784,200.384
2010-05-25,109.722984,201.739
2010-05-26,108.574005,199.681
2010-05-27,108.039314,198.736
2010-05-28,108.12348,198.913
2010-06-01,108.20418,199.235
2010-06-02,108.32792,199.485
2010-06-03,107.811356,198.564
2010-06-04,108.42131,199.705
2010-06-07,108.72468,200.332
2010-06-08,109.010574,200.88
2010-06-09,108.5571,200.073
2010-06-10,108.25137,199.537
2010-06-11,109.135376,201.18
2010-06-14,108.19705,199.534
2010-06-15,108.0758,199.336
2010-06-16,108.036575,199.288
2010-06-17,108.54249,200.239
2010-06-18,108.19086,199.619
2010-06-21,108.650024,200.531
2010-06-22,108.97562,201.152
2010-06-23,109.05672,201.324
2010-06-24,109.4238,202.02
2010-06-25,109.28366,201.788
2010-06-28,109.17382,201.659
2010-06-29,109.140945,201.622
2010-06-30,109.74449,202.897
2010-07-01,110.40566,204.132
2010-07-02,110.0905,203.579
2010-07-06,110.12364,203.735
2010-07-07,109.90702,203.362
2010-07-08,109.67375,202.959
2010-07-09,110.07142,203.711
2010-07-12,109.88277,203.437
2010-07-13,109.59151,202.928
2010-07-14,109.31255,202.44
2010-07-15,109.60928,203.008
2010-07-16,109.914635,203.592
2010-07-19,109.590576,203.07
2010-07-20,109.378624,202.705
2010-07-21,109.1487,202.308
2010-07-22,109.08277,202.211
2010-07-23,108.369,200.927
2010-07-26,108.03912,200.394
2010-07-27,107.38633,199.222
2010-07-28,107.381935,199.238
2010-07-29,107.89486,200.202
2010-07-30,108.86467,202.003
2010-08-02,108.633965,202.099
2010-08-03,109.38656,203.506
2010-08-04,109.372826,203.505
2010-08-05,110.01646,204.712
2010-08-06,109.99937,204.704
2010-08-09,109.71309,204.25
2010-08-10,109.464355,203.817
2010-08-11,110.0539,204.924
2010-08-12,110.73067,206.192
2010-08-13,110.65098,206.069
2010-08-16,111.92593,208.484
2010-08-17,111.73886,208.164
2010-08-18,111.833565,208.362
2010-08-19,112.15582,208.978
2010-08-20,112.44969,209.542
2010-08-23,112.489075,209.686
2010-08-24,113.9453,212.386
2010-08-25,114.56001,213.54
2010-08-26,114.34063,213.161
2010-08-27,114.10262,212.747
2010-08-30,114.10262,212.819
2010-08-31,114.80422,214.229
2010-09-01,113.4178,211.677
2010-09-02,112.8376,210.623
2010-09-03,112.180504,209.427
2010-09-07,113.23728,211.487
2010-09-08,112.62584,210.375
2010-09-09,111.97427,209.189
2010-09-10,110.923515,207.26
2010-09-13,110.88724,207.266
2010-09-14,111.46592,208.366
2010-09-15,111.38638,208.242
2010-09-16,110.5436,206.7
2010-09-17,110.6859,206.989
2010-09-20,110.36893,206.473
2010-09-21,110.70685,207.125
2010-09-22,112.55915,210.592
2010-09-23,112.983574,211.405
2010-09-24,112.02112,209.64
2010-09-27,112.78777,211.138
2010-09-28,113.50241,212.49
2010-09-29,114.05079,213.534
2010-09-30,113.3882,212.489
2010-10-01,113.15129,212.072
2010-10-04,113.46057,212.72
2010-10-05,112.78306,211.485
2010-10-06,113.30404,212.478
2010-10-07,112.93731,211.82
2010-10-08,113.657005,213.183
2010-10-11,113.17411,212.358
2010-10-12,113.40524,212.812
2010-10-13,112.943985,211.979
2010-10-14,112.94754,212.009
2010-10-15,111.88787,210.064
2010-10-18,111.83932,210.046
2010-10-19,111.24181,208.96
2010-10-20,111.493774,209.453
2010-10-21,112.149895,210.697
2010-10-22,111.85044,210.164
2010-10-25,112.2853,211.046
2010-10-26,111.03255,208.741
2010-10-27,109.76846,206.415
2010-10-28,109.81408,206.524
2010-10-29,110.607506,208.024
2010-11-01,110.96408,208.858
2010-11-02,110.998474,208.946
2010-11-03,111.45803,209.825
2010-11-04,111.65895,210.223
2010-11-05,111.32716,209.63
2010-11-08,111.088264,209.258
2010-11-09,110.635086,208.44
2010-11-10,109.554886,206.455
2010-11-11,109.525696,206.425
2010-11-12,109.07922,205.619
2010-11-15,108.32844,204.295
2010-11-16,108.01709,203.74
2010-11-17,108.48999,204.644
2010-11-18,107.54235,202.906
2010-11-19,107.57023,202.982
2010-11-22,108.26018,204.338
2010-11-23,108.9965,205.732
2010-11-24,108.28423,204.431
2010-11-26,108.16929,204.266
2010-11-29,108.115074,204.238
2010-11-30,108.95222,206.244
2010-12-01,107.814705,204.126
2010-12-02,107.177956,202.951
2010-12-03,107.14221,202.908
2010-12-06,107.26615,203.214
2010-12-07,106.515305,201.825
2010-12-08,105.73928,200.387
2010-12-09,106.657394,202.141
2010-12-10,106.56964,202.0
2010-12-13,105.88337,200.781
2010-12-14,105.33597,199.775
2010-12-15,105.51363,200.134
2010-12-16,105.54873,200.224
2010-12-17,106.40752,201.866
2010-12-20,107.5435,204.079
2010-12-21,107.2805,203.608
2010-12-22,107.30866,203.686
2010-12-23,107.404236,203.89
2010-12-27,107.31888,203.827
2010-12-28,107.31888,203.852
2010-12-29,106.690956,202.693
2010-12-30,107.65142,204.527
2010-12-31,108.02845,206.133
2011-01-03,108.02845,206.205
2011-01-04,107.13664,204.542
2011-01-05,106.046745,202.505
2011-01-06,106.26822,202.948
2011-01-07,106.43341,203.284
2011-01-10,106.34091,203.182
2011-01-11,105.65347,201.906
2011-01-12,104.88308,200.472
2011-01-13,105.235016,201.162
2011-01-14,105.30168,201.312
2011-01-18,104.688324,200.249
2011-01-19,104.9365,200.742
2011-01-20,104.5234,199.985
2011-01-21,104.48283,199.932
2011-01-24,104.730156,200.473
2011-01-25,104.91357,200.844
2011-01-26,104.47006,200.029
2011-01-27,104.4374,199.991
2011-01-28,104.78971,200.682
2011-01-31,104.890015,200.834
2011-02-01,104.50297,200.127
2011-02-02,104.237206,199.649
2011-02-03,103.93061,199.093
2011-02-04,103.836586,198.94
2011-02-07,103.53367,198.44
2011-02-08,103.529045,198.455
2011-02-09,103.11318,197.693
2011-02-10,103.1659,197.817
2011-02-11,103.444336,198.368
2011-02-14,103.87247,199.25
2011-02-15,103.68669,198.923
2011-02-16,103.77807,199.121
2011-02-17,104.235466,200.01
2011-02-18,104.00283,199.594
2011-02-22,105.34171,202.223
2011-02-23,105.42757,202.41
2011-02-24,105.68311,202.917
2011-02-25,105.57047,202.729
2011-02-28,105.65424,203.079
2011-03-01,105.611855,203.023
2011-03-02,105.375404,202.595
2011-03-03,104.67449,201.278
2011-03-04,105.37382,202.641
2011-03-07,105.44008,202.841
2011-03-08,105.03748,202.095
2011-03-09,105.12467,202.286
2011-03-10,105.798706,203.601
2011-03-11,106.11955,204.239
2011-03-14,106.600426,205.232
2011-03-15,106.832886,205.701
2011-03-16,107.64011,207.27
2011-03-17,106.85578,205.794
2011-03-18,107.20332,206.483
2011-03-21,106.9204,206.015
2011-03-22,106.24414,204.745
2011-03-23,106.644875,205.537
2011-03-24,106.430046,205.15
2011-03-25,106.20597,204.745
2011-03-28,106.31697,205.031
2011-03-29,106.06175,204.567
2011-03-30,105.84774,204.182
2011-03-31,105.69208,204.028
2011-04-01,105.62919,203.932
2011-04-04,105.65339,204.051
2011-04-05,105.16914,203.148
2011-04-06,105.10913,203.058
2011-04-07,105.31542,203.477
2011-04-08,104.609146,202.149
2011-04-11,104.45846,201.934
2011-04-12,105.53797,204.025
2011-04-13,105.52284,204.02
2011-04-14,105.71,204.403
2011-04-15,106.68247,206.289
2011-04-18,107.084435,207.132
